Date,Open,High,Low,Close,Volume
2023-07-30,213.12476104603206,217.56936324505168,212.97147497893712,216.8577868330142,33016766
2023-07-31,207.47001419172392,212.4136890756942,196.64005986921984,206.734568182909,27439695
2023-08-01,205.2065738837586,211.09464661764986,199.19541333754225,205.03716927335932,27201526
2023-08-02,210.84055052543158,215.63257131855318,207.51249932788951,208.81751798233194,4093348
2023-08-03,211.1571606712098,213.77320071575795,203.7027082669452,211.07496377435353,35532968
2023-08-04,212.22989209001537,216.77094674940088,203.2523045039175,212.89031369355865,34294467
2023-08-05,210.83848435327056,220.6319093791553,209.1439730233659,211.70148819461065,39799331
2023-08-06,202.44591592380604,208.36608040543342,202.2896673325685,206.3547124536457,18382959
2023-08-07,207.12097423272164,217.112159176159,204.01304869772216,208.49237702886333,43683639
2023-08-08,208.9465843932427,210.81082279062932,195.3395643230628,205.0424115514066,35752110
2023-08-09,217.39815017450263,222.3604977704957,204.99241157026972,214.19756242024926,8147333
2023-08-10,215.17693622907828,224.38593504494017,212.56674496042004,216.6555840103453,12345743
2023-08-11,214.90619279105672,216.37609498649314,205.6717333528438,214.1541228724878,24247397
2023-08-12,214.49029946774624,217.56811228354957,206.30571941473357,211.55145420539284,12861743
2023-08-13,210.6625527578087,220.31992883858638,206.3534632260897,211.15856984040008,15261565
2023-08-14,206.09749362133084,214.68998199124894,202.62099938285115,210.14953077112347,43956408
2023-08-15,211.23894318764553,225.28223316142362,214.34222742002993,214.8963898139975,12029513
2023-08-16,215.78875650277942,220.57620772639373,214.00007105397142,215.69908848190892,14117852
2023-08-17,216.55729305143134,214.08338968769965,209.61512719049014,212.56582237362713,7749645
2023-08-18,222.4626399516148,225.05506188333368,210.5796044659279,220.756549080032,34470507
2023-08-19,217.18169841741246,231.4894506732715,211.09824189336115,220.97435920306336,7380798
2023-08-20,221.61021686575145,227.98573881316142,218.70753981370822,224.39849494346595,12815651
2023-08-21,224.09126274528413,231.3075596218013,212.3824515037872,221.68532834165543,2235340
2023-08-22,226.35089209533967,233.1403505797334,223.05846930079966,223.30113663570557,9447149
2023-08-23,225.75270744159653,228.62914871850867,215.24108226599162,224.69489254572215,31392785
2023-08-24,217.61137040545754,217.2621535047248,210.81685553089306,216.36146605690985,48902624
2023-08-25,221.0102808513573,233.42085319116364,218.0982425872351,225.2601519552876,12054356
2023-08-26,234.18806008801084,234.7507738314408,226.9826634344134,231.15046322064032,32376847
2023-08-27,231.9658078929931,238.29856064095785,219.33496592171676,229.32149976962765,49124750
2023-08-28,222.1591922591602,229.28618089768133,217.93172562410226,224.3213345816406,22133380
2023-08-29,227.77156304471785,231.36682644650034,217.694374704686,225.88607642415505,4079676
2023-08-30,223.69720603078946,235.07928508318025,225.0081237149524,226.27809225775903,10486661
2023-08-31,223.70320303608983,232.2503371328145,216.9612217691343,227.89343253328963,20506917
2023-09-01,226.03347279550425,233.83696640318112,227.78147141187995,228.76829210446567,43569794
2023-09-02,228.1255882143153,235.44310643577865,229.16657346035643,231.0962952536588,26461039
2023-09-03,236.33950882358204,242.25260146652928,229.5285780946968,237.8833910935193,45504011
2023-09-04,239.8168032851437,246.92883143833419,238.06679989374817,240.60165070897295,21378083
2023-09-05,235.68379423570295,245.13111440894494,224.19085738429055,235.60332258738003,47207904
2023-09-06,241.88696586611067,246.49151673134648,241.71098003216522,242.11209257991274,43722720
2023-09-07,247.89313740113494,256.7462320075904,244.26610094795433,250.18811694114817,46874334
2023-09-08,261.44958186021216,275.4043893801157,257.18535397024283,266.4680202530984,38150868
2023-09-09,261.64264155588586,264.0573696627887,252.24342323521915,260.5472838677266,12959322
