Date,Open,High,Low,Close,Volume
2023-07-30,212.16433269441205,218.77917822376418,205.37757132853827,215.00430791541262,14900306
2023-07-31,227.72885693530185,231.09396132886292,218.02265096900987,226.99556056173068,16090749
2023-08-01,224.63278267548225,234.35752952667684,224.4432065807799,224.77951473481164,15947654
2023-08-02,240.79797465039258,245.22076162706017,234.651197098744,238.6138547328186,48993112
2023-08-03,246.33133100634956,255.77293836835187,244.1766044827294,246.9104834592193,16206315
2023-08-04,247.8768163717257,260.6770863197494,246.6945923652548,249.4871090150239,16050489
2023-08-05,248.9013828401963,262.2903635074168,245.1404133870429,250.9746484983846,34035321
2023-08-06,245.782540019796,252.73650887017126,246.13454116327264,248.65228256003385,49245656
2023-08-07,245.8847406461881,260.03092974084603,243.19426818725623,248.21050909515182,11850780
2023-08-08,240.84731408687534,245.11947658567254,236.4245080882907,244.81497716130892,10282251
2023-08-09,243.0058806240501,249.11052470631358,239.13813253495513,244.50364136313496,20874034
2023-08-10,233.52172869154955,248.5893051123293,232.38266021535577,237.93232965869547,13097902
2023-08-11,228.388495049818,234.4656980824727,229.24799029479638,231.28966449295953,42841575
2023-08-12,239.7300782728395,240.6281732933961,237.16998973973324,237.38687567851926,34247051
2023-08-13,228.24948861754547,233.33210524032847,223.08544005309628,229.85415574792816,5187635
2023-08-14,235.53857588320074,241.12708694346185,231.19621429399902,233.96411886569285,12682629
2023-08-15,227.2198551750137,230.20265811566276,215.1259724156542,225.26559347377406,48424833
2023-08-16,228.8610442724579,236.40938985668367,225.57477934968293,228.12024346645956,17066935
2023-08-17,231.34331155032694,237.34019468054638,220.03520090508437,227.17512291922867,17508908
2023-08-18,228.79342388246616,241.1216922186242,222.0550306025708,233.25855366458714,8669144
2023-08-19,233.92684807118798,234.08377233168642,224.3376067695897,231.7148733232167,42835206
2023-08-20,226.67152207954524,232.9668600459575,218.25344150717956,222.58672933799915,9101351
2023-08-21,224.96458158551053,224.6837945424991,211.98584654106696,221.75121375774523,1850262
2023-08-22,219.50521443063718,224.12772157469593,221.6154779729737,222.46044400010666,46949167
2023-08-23,220.33705918083555,222.87209229068935,211.64199561720494,221.87402218937365,21062346
2023-08-24,221.50017860412953,230.76309971255043,223.65531791664506,224.44078525480523,42069689
2023-08-25,222.82089639776981,223.18391320801297,218.67197037778308,221.9215958469537,5989347
2023-08-26,218.22088574820225,217.88576592681696,209.13233091826623,216.38431966334738,1276016
2023-08-27,210.54915821282452,215.28295242953618,205.639986041854,212.10111249371965,47973231
2023-08-28,210.25619754832596,212.88075451941071,207.20393896796753,209.92446169723976,29084338
2023-08-29,209.32092433070008,214.01056223000435,203.59508288239402,207.7344928190019,28072854
2023-08-30,217.28978272773261,226.87715087554395,214.3969308911011,217.97562282636633,44054330
2023-08-31,226.68165655224033,232.02523514841312,216.68993364955574,223.51652372377504,49883690
2023-09-01,229.0689286425443,229.5815659092681,220.80425257326806,226.60751836463828,30331462
2023-09-02,224.65659745325536,231.44232122472312,228.5221227869335,228.63795667421073,33876722
